checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
... < 0 DM,29,critical account / other credits existing (not at this bank),car (used),4758,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",25,none,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (used),887,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,24,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,1,male,none,3,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,13,existing credits paid back duly till now,radio/television,3234,unknown / no savings account,... >= 7 years,2,female,none,3,building society savings agreement / life insurance,19,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
... < 0 DM,17,critical account / other credits existing (not at this bank),car (new),11340,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,38,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,radio/television,250,... < 100 DM,unemployed,2,female,none,3,building society savings agreement / life insurance,29,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,22,all credits at this bank paid back duly,car (new),375,... < 100 DM,unemployed,1,male,none,1,unknown / no property,33,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,28,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,27,delay in paying off in the past,business,250,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",19,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,25,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... >= 7 years,2,female,none,4,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),business,727,unknown / no savings account,... >= 7 years,2,female,none,3,real estate,45,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (used),2222,... < 100 DM,... >= 7 years,2,male,none,1,real estate,36,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,car (new),3323,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,30,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,22,existing credits paid back duly till now,education,15945,100 <= ... < 500 DM,... < 1 year,2,male,none,3,"car or other, not in savings account",19,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,44,critical account / other credits existing (not at this bank),furniture/equipment,2957,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",26,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,29,all credits at this bank paid back duly,business,1276,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",21,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,23,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,1,female,none,4,real estate,46,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,49,existing credits paid back duly till now,car (new),1854,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",39,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),346,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,36,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,47,existing credits paid back duly till now,car (new),1236,... < 100 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,73,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),furniture/equipment,2948,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,27,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),1269,unknown / no savings account,unemployed,4,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),education,4794,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,real estate,28,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,7,existing credits paid back duly till now,car (new),908,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,27,no credits taken / all credits paid back duly,car (new),8032,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,33,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,1298,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",48,none,own,1,unskilled - resident,1,none,no,1,single
no checking account,22,all credits at this bank paid back duly,education,5291,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",33,none,for free,1,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,32,critical account / other credits existing (not at this bank),car (new),593,... < 100 DM,4 <= ... < 7 years,1,male,none,2,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,11,existing credits paid back duly till now,car (new),853,unknown / no savings account,1 <= ... < 4 years,3,female,none,2,real estate,35,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,34,all credits at this bank paid back duly,radio/television,250,unknown / no savings account,... >= 7 years,4,male,guarantor,4,real estate,24,none,rent,2,skilled employee / official,2,none,yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,4903,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,4,"car or other, not in savings account",31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,26,existing credits paid back duly till now,others,5701,... < 100 DM,... < 1 year,1,male,none,2,"car or other, not in savings account",45,none,own,1,unskilled - resident,2,none,yes,2,single
no checking account,10,critical account / other credits existing (not at this bank),radio/television,9710,500 <= ... < 1000 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,22,critical account / other credits existing (not at this bank),business,250,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,4,real estate,40,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,50,critical account / other credits existing (not at this bank),education,2195,100 <= ... < 500 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,car (new),1504,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,21,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,28,existing credits paid back duly till now,radio/television,8129,... < 100 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,29,all credits at this bank paid back duly,business,13449,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,radio/television,3318,... < 100 DM,unemployed,4,female,guarantor,4,"car or other, not in savings account",21,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",47,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,32,critical account / other credits existing (not at this bank),car (new),3174,... < 100 DM,4 <= ... < 7 years,3,female,none,4,"car or other, not in savings account",75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,11,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,... < 1 year,3,male,none,4,"car or other, not in savings account",25,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,71,critical account / other credits existing (not at this bank),car (new),4147,100 <= ... < 500 DM,... < 1 year,4,male,none,1,unknown / no property,19,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,unemployed,2,male,none,2,"car or other, not in savings account",31,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,35,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... < 1 year,4,male,none,1,real estate,19,none,for free,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,24,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,20,existing credits paid back duly till now,furniture/equipment,6651,... < 100 DM,1 <= ... < 4 years,3,female,none,3,"car or other, not in savings account",60,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,25,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... < 1 year,2,female,none,1,"car or other, not in savings account",38,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,2477,... >= 1000 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,42,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,25,existing credits paid back duly till now,car (new),6275,... < 100 DM,... >= 7 years,3,male,none,2,unknown / no property,56,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,24,existing credits paid back duly till now,business,895,... < 100 DM,... >= 7 years,1,female,none,2,real estate,38,none,own,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,car (new),3145,... < 100 DM,... >= 7 years,4,female,none,2,unknown / no property,49,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,15,existing credits paid back duly till now,radio/television,1219,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,12,existing credits paid back duly till now,car (new),576,... >= 1000 DM,1 <= ... < 4 years,1,female,co-applicant,3,unknown / no property,56,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,5,all credits at this bank paid back duly,car (new),8694,... >= 1000 DM,... >= 7 years,4,male,none,4,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,no credits taken / all credits paid back duly,car (new),509,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,72,delay in paying off in the past,radio/television,5151,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,49,existing credits paid back duly till now,business,1769,unknown / no savings account,1 <= ... < 4 years,1,male,none,1,"car or other, not in savings account",64,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,72,delay in paying off in the past,car (new),250,... < 100 DM,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",52,none,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,24,existing credits paid back duly till now,business,2353,... < 100 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,24,none,own,2,unskilled - resident,1,none,no,2,single
0 <= ... < 200 DM,21,delay in paying off in the past,furniture/equipment,2471,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,27,existing credits paid back duly till now,furniture/equipment,335,... < 100 DM,... >= 7 years,3,male,none,2,"car or other, not in savings account",37,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,19,delay in paying off in the past,car (new),2636,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,2,unknown / no property,31,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),business,2532,... < 100 DM,... >= 7 years,2,female,none,2,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,27,delay in paying off in the past,business,5935,... < 100 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,32,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,24,existing credits paid back duly till now,business,650,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",49,bank,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,2162,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,45,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,6,existing credits paid back duly till now,business,2794,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",40,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,... < 1 year,3,male,none,2,unknown / no property,41,bank,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,28,critical account / other credits existing (not at this bank),car (new),386,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,26,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),furniture/equipment,250,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,building society savings agreement / life insurance,43,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,72,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,1,male,none,2,real estate,37,none,own,2,unskilled - resident,1,none,yes,2,single
... < 0 DM,26,critical account / other credits existing (not at this bank),business,250,... < 100 DM,4 <= ... < 7 years,1,male,none,1,real estate,24,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,27,all credits at this bank paid back duly,furniture/equipment,2033,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,real estate,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,53,critical account / other credits existing (not at this bank),car (new),1819,... < 100 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",23,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,24,existing credits paid back duly till now,radio/television,2581,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,delay in paying off in the past,car (used),1410,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,unknown / no property,68,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,radio/television,250,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",19,none,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,23,existing credits paid back duly till now,radio/television,3026,... < 100 DM,4 <= ... < 7 years,4,male,none,2,unknown / no property,30,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,48,critical account / other credits existing (not at this bank),repairs,1609,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",55,none,rent,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,52,existing credits paid back duly till now,radio/television,904,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",60,bank,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (used),291,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,22,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,39,existing credits paid back duly till now,furniture/equipment,8616,... >= 1000 DM,4 <= ... < 7 years,1,male,none,3,unknown / no property,27,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,26,existing credits paid back duly till now,radio/television,2701,unknown / no savings account,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",19,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,furniture/equipment,775,... < 100 DM,unemployed,3,male,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,23,critical account / other credits existing (not at this bank),business,2906,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,real estate,19,bank,for free,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,4594,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",26,none,for free,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,47,existing credits paid back duly till now,repairs,631,... < 100 DM,4 <= ... < 7 years,3,male,none,3,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,37,existing credits paid back duly till now,business,2095,... < 100 DM,4 <= ... < 7 years,4,female,none,3,unknown / no property,24,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,car (new),4176,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),827,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,11,existing credits paid back duly till now,car (new),1018,... < 100 DM,unemployed,1,male,none,4,"car or other, not in savings account",25,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,64,all credits at this bank paid back duly,car (new),478,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,28,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,radio/television,255,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,24,critical account / other credits existing (not at this bank),radio/television,1259,... < 100 DM,4 <= ... < 7 years,3,male,none,3,unknown / no property,27,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,16,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,1,female,none,2,building society savings agreement / life insurance,31,bank,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2876,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",42,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,repairs,3501,100 <= ... < 500 DM,unemployed,1,female,none,1,unknown / no property,33,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),car (new),1562,... < 100 DM,... < 1 year,3,male,none,2,"car or other, not in savings account",45,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,business,619,... >= 1000 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",66,bank,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,27,existing credits paid back duly till now,radio/television,250,... < 100 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,37,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,education,2112,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,53,existing credits paid back duly till now,car (new),9205,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",34,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,15,delay in paying off in the past,car (new),1565,... < 100 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,existing credits paid back duly till now,car (new),2185,unknown / no savings account,... < 1 year,3,female,none,4,building society savings agreement / life insurance,34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,28,critical account / other credits existing (not at this bank),furniture/equipment,2093,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,4,real estate,19,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),business,638,... >= 1000 DM,... < 1 year,4,male,none,4,real estate,41,bank,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,6,all credits at this bank paid back duly,business,2776,500 <= ... < 1000 DM,... < 1 year,3,male,none,3,real estate,26,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,furniture/equipment,1726,... < 100 DM,... < 1 year,4,male,none,4,real estate,20,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,64,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,48,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,7,existing credits paid back duly till now,radio/television,2095,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
