checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,26,existing credits paid back duly till now,radio/television,966,unknown / no savings account,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,34,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),car (new),4516,500 <= ... < 1000 DM,unemployed,3,male,none,1,real estate,66,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,car (new),682,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,real estate,75,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
no checking account,4,no credits taken / all credits paid back duly,furniture/equipment,2676,100 <= ... < 500 DM,... >= 7 years,2,male,none,2,real estate,36,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),repairs,1140,unknown / no savings account,... >= 7 years,4,male,none,3,"car or other, not in savings account",44,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,16,no credits taken / all credits paid back duly,car (used),9594,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,32,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",38,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,radio/television,648,unknown / no savings account,... < 1 year,4,female,guarantor,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,5,existing credits paid back duly till now,car (new),1725,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,real estate,20,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,furniture/equipment,3968,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,domestic appliances,250,... < 100 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",31,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,radio/television,496,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,1,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,23,existing credits paid back duly till now,furniture/equipment,4072,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,42,critical account / other credits existing (not at this bank),radio/television,1655,unknown / no savings account,... < 1 year,4,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,46,existing credits paid back duly till now,business,3561,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),radio/television,3020,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",30,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,critical account / other credits existing (not at this bank),education,11712,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",48,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,23,critical account / other credits existing (not at this bank),radio/television,2179,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,real estate,53,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,car (used),8758,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,75,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,1472,... >= 1000 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",26,bank,own,1,unskilled - resident,1,none,no,2,married/widowed
... < 0 DM,22,existing credits paid back duly till now,furniture/equipment,1884,500 <= ... < 1000 DM,unemployed,4,male,none,2,"car or other, not in savings account",25,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),car (new),2740,... >= 1000 DM,... >= 7 years,4,male,none,3,real estate,51,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,19,existing credits paid back duly till now,education,250,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",30,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,2840,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,4,real estate,54,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,35,critical account / other credits existing (not at this bank),business,2942,... < 100 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,45,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,18,all credits at this bank paid back duly,car (new),250,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",52,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,3041,unknown / no savings account,... >= 7 years,3,male,co-applicant,3,unknown / no property,57,none,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,radio/television,1095,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,1646,unknown / no savings account,... < 1 year,3,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,car (new),2557,unknown / no savings account,... < 1 year,1,male,none,1,building society savings agreement / life insurance,20,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),416,... < 100 DM,1 <= ... < 4 years,2,female,none,4,real estate,67,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,26,all credits at this bank paid back duly,business,3565,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,63,bank,for free,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,critical account / other credits existing (not at this bank),education,3034,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,32,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,no credits taken / all credits paid back duly,car (new),3271,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,38,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,10,critical account / other credits existing (not at this bank),car (used),8500,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,35,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,existing credits paid back duly till now,furniture/equipment,2494,... < 100 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",27,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,19,existing credits paid back duly till now,radio/television,2886,unknown / no savings account,... >= 7 years,3,male,none,4,"car or other, not in savings account",55,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,37,delay in paying off in the past,radio/television,1521,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,50,stores,own,3,skilled employee / official,1,none,yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),car (used),2381,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,54,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,23,existing credits paid back duly till now,radio/television,517,... >= 1000 DM,1 <= ... < 4 years,1,female,none,4,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,29,critical account / other credits existing (not at this bank),car (used),368,100 <= ... < 500 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,75,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,all credits at this bank paid back duly,others,5187,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,1377,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,car (new),1139,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",25,none,rent,1,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,30,existing credits paid back duly till now,car (used),10962,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,19,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),business,3459,... < 100 DM,... < 1 year,2,male,none,1,real estate,24,none,own,2,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,26,existing credits paid back duly till now,car (used),1089,... < 100 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,71,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,7178,... < 100 DM,1 <= ... < 4 years,3,male,none,1,real estate,53,none,own,2,skilled employee / official,2,none,yes,1,married/widowed
no checking account,19,critical account / other credits existing (not at this bank),furniture/equipment,5745,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",20,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,car (used),14025,unknown / no savings account,unemployed,1,female,none,2,building society savings agreement / life insurance,30,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,3081,unknown / no savings account,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",19,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,25,existing credits paid back duly till now,car (new),3184,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,50,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,527,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,5581,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",60,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,26,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",34,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (used),2048,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,26,existing credits paid back duly till now,car (used),3275,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,unknown / no property,35,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,23,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,real estate,38,bank,own,2,unskilled - resident,2,none,yes,1,single
... < 0 DM,41,no credits taken / all credits paid back duly,furniture/equipment,2957,... < 100 DM,... >= 7 years,2,male,none,2,unknown / no property,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,15,existing credits paid back duly till now,car (used),2022,... < 100 DM,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,54,none,for free,1,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),radio/television,545,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",53,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,16,existing credits paid back duly till now,car (new),3339,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",19,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,57,delay in paying off in the past,car (new),1376,unknown / no savings account,1 <= ... < 4 years,2,male,none,3,unknown / no property,40,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,1561,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",33,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,25,critical account / other credits existing (not at this bank),business,1468,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",37,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,14,existing credits paid back duly till now,radio/television,511,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,33,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),business,284,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,63,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,953,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,2,real estate,28,none,own,1,skilled employee / official,2,none,yes,2,married/widowed
no checking account,36,critical account / other credits existing (not at this bank),car (used),250,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",32,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,14,existing credits paid back duly till now,car (used),1857,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,75,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,car (new),1010,... < 100 DM,unemployed,1,female,none,4,unknown / no property,31,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,radio/television,3194,100 <= ... < 500 DM,... < 1 year,3,male,none,3,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),others,12487,... < 100 DM,unemployed,4,female,none,4,unknown / no property,67,bank,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,car (used),3779,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,23,existing credits paid back duly till now,radio/television,1111,... < 100 DM,... >= 7 years,3,male,none,1,real estate,35,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... >= 7 years,3,female,none,4,unknown / no property,75,none,for free,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,38,critical account / other credits existing (not at this bank),domestic appliances,3685,100 <= ... < 500 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,42,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,business,5783,unknown / no savings account,1 <= ... < 4 years,3,male,guarantor,2,building society savings agreement / life insurance,41,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,6,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,3,real estate,26,none,own,1,skilled employee / official,1,none,no,1,married/widowed
no checking account,41,existing credits paid back duly till now,car (new),1497,... < 100 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",30,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,2993,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,8,critical account / other credits existing (not at this bank),radio/television,2383,... < 100 DM,... >= 7 years,4,female,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,car (used),250,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,75,bank,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,39,delay in paying off in the past,business,250,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",34,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,14,existing credits paid back duly till now,repairs,1346,... < 100 DM,unemployed,4,male,none,3,"car or other, not in savings account",34,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),596,... < 100 DM,... < 1 year,2,male,none,3,real estate,42,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,24,existing credits paid back duly till now,furniture/equipment,2697,unknown / no savings account,unemployed,3,male,none,4,unknown / no property,52,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,28,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... < 1 year,4,male,none,2,real estate,59,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,17,no credits taken / all credits paid back duly,furniture/equipment,8095,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,34,bank,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,46,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),car (used),15524,... < 100 DM,unemployed,2,male,none,4,unknown / no property,27,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,14,all credits at this bank paid back duly,furniture/equipment,1771,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,40,stores,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,19,critical account / other credits existing (not at this bank),car (new),4736,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,53,bank,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,delay in paying off in the past,business,2833,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,25,stores,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,all credits at this bank paid back duly,domestic appliances,11746,100 <= ... < 500 DM,unemployed,2,male,none,2,real estate,63,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,12,all credits at this bank paid back duly,car (new),1978,... < 100 DM,unemployed,4,female,none,1,unknown / no property,38,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,19,existing credits paid back duly till now,car (new),1504,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,car (used),2639,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,22,none,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,25,delay in paying off in the past,repairs,4833,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",39,stores,own,1,skilled employee / official,1,none,yes,2,single
