checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),furniture/equipment,1688,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",28,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,education,1026,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,21,bank,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,business,4439,unknown / no savings account,unemployed,1,female,co-applicant,4,real estate,54,none,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,3,male,none,4,"car or other, not in savings account",32,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),car (used),6688,... < 100 DM,... >= 7 years,2,male,none,1,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),others,1177,... < 100 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,35,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,3279,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,50,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1228,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",70,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,1030,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,20,delay in paying off in the past,radio/television,2462,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,4,real estate,73,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,19,existing credits paid back duly till now,repairs,2839,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,1,building society savings agreement / life insurance,55,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,radio/television,1782,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",30,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,5192,... < 100 DM,... >= 7 years,1,male,none,3,building society savings agreement / life insurance,70,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,21,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",39,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,delay in paying off in the past,car (used),250,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",51,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,5,critical account / other credits existing (not at this bank),car (new),3647,... < 100 DM,... >= 7 years,2,male,guarantor,4,"car or other, not in savings account",27,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,male,none,4,real estate,30,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,32,critical account / other credits existing (not at this bank),radio/television,3204,... < 100 DM,... < 1 year,3,male,none,3,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,12,all credits at this bank paid back duly,radio/television,495,unknown / no savings account,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,37,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),946,... < 100 DM,... < 1 year,1,male,none,2,"car or other, not in savings account",39,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,733,... < 100 DM,... < 1 year,4,male,none,4,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,7,existing credits paid back duly till now,car (new),444,... < 100 DM,4 <= ... < 7 years,2,male,guarantor,4,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,30,existing credits paid back duly till now,radio/television,328,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",35,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,9,existing credits paid back duly till now,business,700,100 <= ... < 500 DM,... < 1 year,2,female,none,4,real estate,23,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,30,critical account / other credits existing (not at this bank),car (new),470,... < 100 DM,4 <= ... < 7 years,2,female,guarantor,2,real estate,33,none,own,2,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),250,... >= 1000 DM,1 <= ... < 4 years,1,male,co-applicant,4,real estate,26,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,male,none,3,unknown / no property,27,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,10163,... < 100 DM,... >= 7 years,3,male,none,2,"car or other, not in savings account",75,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,48,delay in paying off in the past,furniture/equipment,1336,... < 100 DM,... >= 7 years,2,female,none,4,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,49,all credits at this bank paid back duly,car (new),677,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,31,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,29,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",40,none,own,1,skilled employee / official,1,none,no,1,divorced/separated
no checking account,5,existing credits paid back duly till now,radio/television,514,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,56,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",40,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,6,existing credits paid back duly till now,radio/television,710,... < 100 DM,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,75,none,rent,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",53,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),250,... < 100 DM,... >= 7 years,1,female,none,4,real estate,31,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,32,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,guarantor,3,real estate,73,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,car (used),810,... < 100 DM,... >= 7 years,2,male,none,2,real estate,34,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,51,critical account / other credits existing (not at this bank),car (used),2677,... < 100 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,29,none,rent,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,638,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,30,existing credits paid back duly till now,car (new),1496,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,4,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,1400,100 <= ... < 500 DM,... < 1 year,3,female,none,4,building society savings agreement / life insurance,40,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),5461,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",35,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (used),250,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,40,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
no checking account,11,existing credits paid back duly till now,radio/television,6303,... < 100 DM,... >= 7 years,2,female,none,4,real estate,33,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",35,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,4,delay in paying off in the past,education,1684,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,35,none,for free,1,unskilled - resident,1,none,no,1,single
0 <= ... < 200 DM,30,all credits at this bank paid back duly,car (new),2513,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,14,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,3,male,none,4,real estate,69,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,923,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,31,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,2693,... < 100 DM,... < 1 year,2,male,none,1,"car or other, not in savings account",50,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,business,1864,... < 100 DM,... >= 7 years,2,female,none,4,unknown / no property,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,furniture/equipment,2430,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,30,existing credits paid back duly till now,retraining,513,... < 100 DM,4 <= ... < 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,education,1080,... < 100 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",26,none,for free,1,skilled employee / official,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... >= 7 years,1,female,none,2,real estate,42,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (new),4325,... < 100 DM,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),1608,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,45,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),3206,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,41,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1982,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,56,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,5,delay in paying off in the past,business,1232,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",36,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,furniture/equipment,511,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,real estate,44,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,53,critical account / other credits existing (not at this bank),business,1439,500 <= ... < 1000 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",27,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,256,... < 100 DM,unemployed,2,female,none,4,unknown / no property,31,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,car (new),519,... < 100 DM,... < 1 year,1,female,none,2,building society savings agreement / life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,radio/television,441,100 <= ... < 500 DM,... >= 7 years,4,male,guarantor,3,"car or other, not in savings account",45,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),7399,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",36,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),furniture/equipment,595,unknown / no savings account,... >= 7 years,4,female,none,2,"car or other, not in savings account",39,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,8,existing credits paid back duly till now,car (used),783,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,32,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,46,critical account / other credits existing (not at this bank),car (new),1524,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",75,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,18,existing credits paid back duly till now,furniture/equipment,1452,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,20,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,8,existing credits paid back duly till now,car (new),1556,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,27,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,23,all credits at this bank paid back duly,furniture/equipment,250,100 <= ... < 500 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1283,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,unknown / no property,36,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,education,1237,... < 100 DM,... < 1 year,4,female,guarantor,1,real estate,30,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,others,250,... >= 1000 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,48,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),4338,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,car (used),513,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,no,1,divorced/separated
no checking account,8,existing credits paid back duly till now,car (new),1352,... < 100 DM,... < 1 year,3,female,none,4,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,35,bank,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,6,critical account / other credits existing (not at this bank),radio/television,5942,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,5,existing credits paid back duly till now,car (used),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,56,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,40,all credits at this bank paid back duly,radio/television,3470,... < 100 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",35,bank,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,furniture/equipment,1348,... < 100 DM,... < 1 year,4,male,none,4,real estate,44,none,for free,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),741,... < 100 DM,... >= 7 years,1,female,none,2,"car or other, not in savings account",35,stores,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,1,female,none,4,real estate,75,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),4660,... < 100 DM,... >= 7 years,3,female,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,car (used),2089,... < 100 DM,1 <= ... < 4 years,1,female,none,4,unknown / no property,33,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,32,critical account / other credits existing (not at this bank),others,8108,... < 100 DM,unemployed,1,female,guarantor,4,real estate,22,bank,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,24,critical account / other credits existing (not at this bank),repairs,250,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",56,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... < 0 DM,15,existing credits paid back duly till now,car (used),250,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,25,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,5,critical account / other credits existing (not at this bank),radio/television,600,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,75,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,no credits taken / all credits paid back duly,furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",35,bank,rent,2,unskilled - resident,2,none,yes,2,married/widowed
no checking account,7,existing credits paid back duly till now,radio/television,3127,... < 100 DM,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",36,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,1688,unknown / no savings account,... >= 7 years,1,male,none,4,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,16,critical account / other credits existing (not at this bank),radio/television,469,... < 100 DM,unemployed,4,male,none,4,unknown / no property,34,none,own,1,unskilled - resident,2,none,yes,2,single
no checking account,25,existing credits paid back duly till now,car (new),1213,500 <= ... < 1000 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),radio/television,7293,... < 100 DM,... >= 7 years,1,male,none,2,real estate,52,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),radio/television,8030,... < 100 DM,unemployed,1,female,none,2,real estate,28,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
no checking account,9,existing credits paid back duly till now,radio/television,7388,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,32,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,car (used),4016,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,30,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,388,... < 100 DM,4 <= ... < 7 years,1,male,none,4,real estate,62,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,car (new),456,... >= 1000 DM,1 <= ... < 4 years,2,male,none,3,unknown / no property,36,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,33,critical account / other credits existing (not at this bank),retraining,250,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,unknown / no property,75,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,776,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,15,existing credits paid back duly till now,furniture/equipment,1031,unknown / no savings account,... >= 7 years,1,male,none,4,"car or other, not in savings account",36,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,others,250,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,28,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),education,520,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,35,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),357,unknown / no savings account,4 <= ... < 7 years,3,male,none,2,real estate,22,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,existing credits paid back duly till now,radio/television,4185,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,28,bank,own,1,skilled employee / official,2,none,yes,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,business,536,unknown / no savings account,... >= 7 years,4,female,none,4,"car or other, not in savings account",25,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,21,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,radio/television,3755,... < 100 DM,1 <= ... < 4 years,3,female,none,4,building society savings agreement / life insurance,33,stores,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,13,delay in paying off in the past,car (used),250,... >= 1000 DM,unemployed,1,male,none,4,"car or other, not in savings account",51,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,4,existing credits paid back duly till now,car (used),761,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",44,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (used),1188,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,real estate,75,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,radio/television,6262,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,33,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,car (used),793,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",19,bank,own,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,12,existing credits paid back duly till now,furniture/equipment,1144,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,31,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,critical account / other credits existing (not at this bank),business,4167,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",34,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),943,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",75,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
